열량,파무침,131
열량,홍어무침,198.9366237
열량,고추장불고기 삼각김밥,165.288616
열량,곤드레나물밥(정선),521.83
열량,국밥(안성),418.35
열량,김밥,317.676692
열량,김치김밥,344.9727473
열량,김치볶음밥,754.7352236
열량,농어초밥,396.7433091
열량,돼지국밥(밀양),911.4
열량,류산슬덮밥,574.9915405
열량,멍게비빔밥(거제),547.21
열량,멸치주먹밥,312
열량,묵밥(영주),642.16
열량,문어초밥,392.2268589
열량,볶음밥,773.3006936
열량,불고기덮밥,669.3053794
열량,비빔밥,706.6222373
열량,비빔밥(전주),691.62
열량,삼선볶음밥,686.1084328
열량,새우볶음밥,700.0231653
열량,새우초밥,387.6705388
열량,새우튀김롤,606.5041727
열량,샐러드김밥,405.9477727
열량,생선초밥(광어),453.7765341
열량,생선초밥(모듬),461.9661579
열량,소고기국밥,330.53
열량,소고기김밥,400.6085649
열량,송이덮밥,581.8059215
열량,숯불갈비 삼각김밥,161.2433887
열량,알밥,618.5045678
열량,약초비빔밥(산청),511.8
열량,연어롤,510.190554
열량,연어초밥,447.3180302
열량,오곡밥,388.8163978
열량,오므라이스,729.9714183
열량,오징어덮밥,679.9015577
열량,유부초밥,446.3267751
열량,육회비빔밥,679.6992462
열량,자장밥,741.6604569
열량,잡채밥,884.6624977
열량,잡탕밥,777.438994
열량,장어덮밥,716.5405587
열량,장어초밥,486.2596512
열량,제육덮밥,782.3761085
열량,짬뽕밥,661.7565796
열량,참치김밥,418.1225965
열량,참치덮밥,679.1006403
열량,참치마요네즈 삼각김밥,172.3968755
열량,충무김밥,583.9260362
열량,치즈김밥,424.0643526
열량,카레라이스,672.0031691
열량,캘리포니아롤,487.6389127
열량,콩나물국밥(전주),429.65
열량,한치초밥,374.1795335
열량,해물덮밥,771.9328493
열량,해물볶음밥,705.2172742
열량,회덮밥,683.0184824
열량,감자볶음,58
열량,건새우볶음,65.73033372
열량,김치볶음,194
열량,깻잎나물볶음,206
열량,낙지볶음,186.8327897
열량,느타리버섯볶음,136
열량,돼지고기볶음,350.6728159
열량,돼지껍데기볶음,352
열량,두부김치,288.2132698
열량,떡볶이,303.5323069
열량,라볶이,268.8239813
열량,머위나물볶음,108
열량,멸치풋고추볶음,52.37875378
열량,미역줄기볶음,66
열량,소세지볶음,471
열량,순대볶음,582
열량,양송이버섯볶음,136
열량,어묵볶음,284
열량,오리불고기,565
열량,오삼불고기,363
열량,오징어볶음,241
열량,오징어채볶음,55.48896054
열량,잔멸치볶음,68.41061336
열량,주꾸미볶음,211.4133421
열량,표고버섯볶음,142
열량,해물볶음,419.06
열량,곰보빵,277.3361194
열량,꽈배기,262.3788021
열량,마늘빵,296.5499102
열량,만주,222.4938028
열량,머핀,560.7052181
열량,모닝빵,231.8637517
열량,버터크림빵,229.9568167
열량,베이글,335.4799017
열량,불고기버거,495
열량,불고기피자,505
열량,생크림케이크,278.0692752
열량,참치샌드위치,555
열량,찹쌀도우넛,207.0470173
열량,채소고로케,300.6530796
열량,초콜릿케이크,420.2427963
열량,치즈케이크,329.1446859
열량,치즈피자,553
열량,치킨버거,513
열량,카스텔라,235.0970262
열량,콤비네이션피자,477
열량,페이스트리빵,319.5904385
열량,페퍼로니피자,532
열량,포테이토피자,628
열량,햄버거,482
열량,햄치즈샌드위치,436.5168336
열량,수정과,133.0042834
열량,식혜,130.1374656
열량,간장게장,302.1598437
열량,간장마늘쫑장아찌,30
열량,고추장마늘쫑장아찌,55
열량,고추장아찌,21.63263241
열량,깻잎장아찌,35.32068715
열량,마늘장아찌,16.84152696
열량,매실장아찌,72.87872609
열량,무장아찌,23.922565
열량,양념게장,279.6283224
열량,양파장아찌,20
열량,오이지,12
열량,계적,488.0842979
열량,낙지꼬지,75.35446778
열량,돔베기적,159.4856923
열량,소고기산적,453.0748116
열량,소라산적,120.1003105
열량,오징어산적,101.7094631
열량,홍어적,89.15319561
열량,홍합산적,156.6648946
열량,가자미전,230.2815434
열량,감자전,375
열량,고추전,274.6894699
열량,굴전,195
열량,김치전,282.2696475
열량,깻잎전,361.0989394
열량,녹두빈대떡,207.9424943
열량,달걀말이,176
열량,동그랑땡(육원전),309.2003769
열량,동태전,268.0453108
열량,두부부침,142
열량,두부전,254.6425607
열량,미나리전,226.4128087
열량,배추전,240.7460466
열량,버섯전,240.6869032
열량,부추전,252.9169742
열량,야채전,194
열량,파전,292.7986111
열량,해물파전,276.175919
열량,햄부침,244
열량,호박부침개,129
열량,호박전,208.1040537
열량,화양적,272.647353
열량,가자미조림,297.98
열량,갈치조림,97.04416508
열량,고등어조림,457
열량,고추조림,111
열량,꽁치조림,285
열량,동태조림,276
열량,돼지고기메추리알장조림,63.49245687
열량,두부조림,69.25365735
열량,땅콩조림,81.3407741
열량,북어조림,181.8603796
열량,소고기메추리알장조림,60.65236929
열량,연근조림,78.23643299
열량,우엉조림,69.75354026
열량,조기조림,384
열량,콩조림,54.25096953
열량,게살죽,564.8304549
열량,깨죽,515.3477171
열량,닭죽(성남),1128.22
열량,백합죽(부안),455.28
열량,소고기버섯죽,578.2780221
열량,어죽(영동),552.06
열량,잣죽,874.4816904
열량,전복죽,590.8162462
열량,참치죽,659.5989164
열량,채소죽,521
열량,팥죽,498.0571663
열량,호박죽,442.7516993
열량,고등어찌개,601.62
열량,김치찌개,243.0324677
열량,꽁치찌개,355
열량,동태찌개,368.178239
열량,된장찌개,144.8827173
열량,두부전골,315.16
열량,버섯찌개,167.56
열량,부대찌개,520.0494994
열량,부대찌개(의정부),399.5
열량,새우젓두부찌개,166
열량,소곱창전골,529
열량,쇠고기전골,205
열량,순두부찌개,200.0776052
열량,청국장찌개,271.5710287
열량,콩비지찌개,247.606047
열량,햄김치찌개,189
열량,호박찌개,95
열량,깻잎찜,96
열량,달걀찜,200.55
열량,닭찜,685
열량,대구찜,376.42
열량,도미찜,125.5057474
열량,동태찜,394.32
열량,돼지고기 수육,1205.905376
열량,돼지등갈비찜,961.04
열량,돼지머리고기,650
열량,매운갈비찜(대구중구),517.44
열량,문어숙회,66.91436098
열량,민어찜,136.8777721
열량,병어찜,179.6879911
열량,북어찜,235
열량,붕어찜(경기광주),835.6
열량,소갈비찜,494.5994184
열량,순대,542.4151063
열량,아구찜,310.8710375
열량,아구찜(마산),492.32
열량,안동찜닭(안동),1364.21
열량,전어찜,278.2178662
열량,조기찜,182.1175523
열량,족발,393.7680884
열량,참꼬막,90.78697004
열량,한방오리백숙,469.5318478
열량,해물찜,400.08
열량,홍어찜,202.6694184
열량,갈낙탕(영암),261.77
열량,갈비탕,236.7491423
열량,감자탕,959.5466747
열량,곰탕,579.6174452
열량,곰탕(나주),183.25
열량,광어매운탕,419.7930336
열량,꼬리곰탕,765.7912846
열량,꽃게탕,238.39
열량,낙지탕,187.8
열량,내장탕,546.6417157
열량,닭곰탕,522
열량,닭볶음탕,367.9200258
열량,대구매운탕,361.7469434
열량,대구지리탕,262.02
열량,도가니탕,573.1737768
열량,메기매운탕,400
열량,복지리탕,232.05
열량,삼계탕,917.6148226
열량,설렁탕,419.815942
열량,소탕,86.36892328
열량,아구탕,246.07
열량,알탕,425.559478
열량,어탕,85.87029711
열량,연포탕,541.6439545
열량,오리탕,482.33
열량,우럭매운탕,406.8159445
열량,육탕,87.6327023
열량,장어탕,486.4343603
열량,전복탕,196.85
열량,조기매운탕,384.38
열량,짱뚱어탕(순천),188.77
열량,추어탕,341.1340825
열량,추어탕(남원),316.72
열량,해물탕,267.81
열량,감자튀김,460
열량,고구마맛탕,491
열량,고구마튀김,252.9640754
열량,고추튀김,202
열량,김말이튀김,250.6484347
열량,닭강정,310.2465418
열량,닭튀김,903
열량,등심돈가스,623.8279039
